PROVINCE,DISTRICT,Cluster,HI04,HI05,TYPEHH,HH_WT,C_hhweight,K1A,K1B,K1C,K1D,K2A,K2B,K2C,K2D,K3A,K3B,K3C,K3D,K4A,K4B,K4C,K4D,K5A,K5B,K5C,K5D,K6A,K6B,K6C,K6D,K7A,K7B,K7C,K7D,K8A,K8B,K8C,K8D,K9A,K9B,K9C,K9D,L1A,L2A,L3A,L4A_1,L4A_2,L4A_3,L4A_4,L4A_5,L5A,L6A,L7A,L8A,L9A,L1B,L2B,L3B,L4B_1,L4B_2,L4B_3,L4B_4,L4B_5,L5B,L6B,L7B,L8B,L9B,L1C,L2C,L3C,L4C_1,L4C_2,L4C_3,L4C_4,L4C_5,L5C,L6C,L7C,L8C,L9C,L1D,L2D,L3D,L4D_1,L4D_2,L4D_3,L4D_4,L4D_5,L5D,L6D,L7D,L8D,L9D,L1E,L2E,L3E,L4E_1,L4E_2,L4E_3,L4E_4,L4E_5,L5E,L6E,L7E,L8E,L9E
Eastern Province,Gatsibo,263,Rural,16,HH Surrounding Camp,73.47207,63.81847380277365,,,,,120,,0,0,30,,20,0,0,,0,0,300,,300,0,0,,0,30,0,,0,0,0,,0,0,0,,0,0,0,,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,1,1,0,,,,,,0,0,0,,1,1,1,0,,,,,,0,0,0,,0,,,,,,,,,,,,,
Eastern Province,Gatsibo,263,Rural,17,HH Surrounding Camp,73.47207,63.81847380277365,,,,,60,,60,,0,,0,,0,,0,,30,,60,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Eastern Province,Gatsibo,263,Rural,18,HH Surrounding Camp,73.47207,63.81847380277365,,,,,180,,0,,0,,0,,0,,0,,360,,360,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,0,0,0,,1,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Eastern Province,Gatsibo,264,Urban,1,Ordinary HH,58.91893076923077,49.1532078052535,,,,,180,120,,,0,0,,,0,0,,,0,0,,,60,120,,,0,0,,,0,0,,,0,0,,,1,0,0,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eastern Province,Gatsibo,264,Urban,2,Ordinary HH,58.91893076923077,49.1532078052535,,,,,45,60,,,60,60,,,60,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,,0,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eastern Province,Gatsibo,264,Urban,3,Ordinary HH,58.91893076923077,49.1532078052535,,,,,55,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,
Eastern Province,Gatsibo,264,Urban,4,Ordinary HH,58.91893076923077,49.1532078052535,,,,,60,,,,60,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0
Eastern Province,Gatsibo,264,Urban,5,Ordinary HH,356.254,369.5865350374561,,,,,30,0,0,,60,0,120,,0,0,60,,600,0,360,,60,120,60,,0,60,0,,30,0,60,,0,0,0,,0,,0,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0
Eastern Province,Gatsibo,264,Urban,6,Ordinary HH,58.91893076923077,49.1532078052535,,,,,120,,,0,0,,,0,0,,,0,360,,,0,60,,,0,0,,,0,0,,,0,0,,,0,1,1,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,
Eastern Province,Gatsibo,264,Urban,7,Ordinary HH,356.254,369.5865350374561,,,,,,,60,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Eastern Province,Gatsibo,264,Urban,8,Ordinary HH,58.91893076923077,49.1532078052535,,,,,0,,0,,0,,0,,0,,0,,0,,600,,60,,120,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,1,1,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Eastern Province,Gatsibo,264,Urban,9,Ordinary HH,356.254,369.5865350374561,,,,,180,0,0,0,60,0,60,0,30,0,40,0,0,0,600,0,60,60,120,120,60,30,60,60,120,120,60,30,60,60,60,60,2,0,0,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,
Eastern Province,Gatsibo,264,Urban,10,Ordinary HH,356.254,369.5865350374561,,,,,180,0,0,0,60,0,60,0,0,0,0,60,360,0,600,0,60,120,60,120,0,60,0,60,60,0,60,0,60,60,60,60,0,,0,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,
Eastern Province,Gatsibo,264,Urban,11,Ordinary HH,356.254,369.5865350374561,,,,,30,,,,30,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0
Eastern Province,Gatsibo,264,Urban,12,Ordinary HH,58.91893076923077,49.1532078052535,,,,,180,0,0,0,60,60,30,0,0,0,0,0,360,0,0,0,60,60,60,60,0,0,0,30,0,0,0,0,0,0,0,0,0,,0,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,1,0,0,,,,,,0,0,0,,0,,,,,,,,,,,,,
Eastern Province,Gatsibo,264,Urban,13,Ordinary HH,356.254,369.5865350374561,,,,,30,,0,0,60,,60,0,30,,30,0,120,,420,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0
Eastern Province,Gatsibo,264,Urban,14,Ordinary HH,356.254,369.5865350374561,,,,,180,0,120,0,60,0,60,0,0,0,40,0,360,0,360,0,60,60,120,120,0,30,120,60,60,60,120,30,0,60,120,60,0,,0,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,
Eastern Province,Gatsibo,264,Urban,15,Ordinary HH,356.254,369.5865350374561,,,,,20,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Eastern Province,Gatsibo,264,Urban,16,Ordinary HH,58.91893076923077,49.1532078052535,,,,,30,0,0,,60,0,30,,0,0,0,,120,0,300,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,,0,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0
Eastern Province,Gatsibo,264,Urban,17,Ordinary HH,356.254,369.5865350374561,,,,,60,0,0,,60,0,60,,40,0,30,,360,0,600,,60,120,60,,0,60,0,,30,120,60,,60,60,60,,0,,0,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Eastern Province,Gatsibo,264,Urban,18,Ordinary HH,58.91893076923077,49.1532078052535,,,,,30,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eastern Province,Gatsibo,265,Rural,1,Ordinary HH,716.0504531250001,616.9493349484707,,,,,60,,60,0,0,,0,0,0,,0,0,0,,0,300,300,,60,0,0,,0,0,0,,0,0,0,,0,0,0,,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,
Eastern Province,Gatsibo,265,Rural,2,Ordinary HH,716.0504531250001,616.9493349484707,,,,,60,60,,0,60,60,,0,0,0,,0,600,0,,0,50,60,,60,60,0,,0,0,0,,0,0,0,,0,2,2,0,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,
Eastern Province,Gatsibo,265,Rural,3,Ordinary HH,716.0504531250001,616.9493349484707,,,,,120,,0,0,0,,0,0,0,,0,0,300,,0,0,120,,120,120,0,,120,120,50,,50,50,0,,0,0,0,,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,
Eastern Province,Gatsibo,265,Rural,4,Ordinary HH,716.0504531250001,616.9493349484707,,,,,50,,0,,0,,0,,0,,0,,0,,500,,60,,60,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Eastern Province,Gatsibo,265,Rural,5,Ordinary HH,218.2249,220.3175831403327,,,,,121,,,,0,,,,0,,,,0,,,,0,,,,0,,,,240,,,,120,,,,0,,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eastern Province,Gatsibo,265,Rural,6,Ordinary HH,218.2249,220.3175831403327,,,,,120,0,0,0,60,0,0,0,0,0,0,0,0,600,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,
Eastern Province,Gatsibo,265,Rural,7,Ordinary HH,218.2249,220.3175831403327,,,,,30,,0,0,60,,60,0,60,,0,0,480,,480,0,120,,120,120,0,,0,0,0,,0,0,0,,0,120,0,,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0
Eastern Province,Gatsibo,265,Rural,8,Ordinary HH,716.0504531250001,616.9493349484707,,,,,120,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eastern Province,Gatsibo,265,Rural,9,Ordinary HH,716.0504531250001,616.9493349484707,,,,,120,0,0,0,120,0,120,0,0,0,0,0,360,0,0,0,120,120,120,120,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0
Eastern Province,Gatsibo,265,Rural,10,Ordinary HH,716.0504531250001,616.9493349484707,,,,,60,0,60,0,0,0,0,0,0,0,0,0,500,0,50,720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,0,0,0,,0,1,0,0,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0
Eastern Province,Gatsibo,265,Rural,11,Ordinary HH,716.0504531250001,616.9493349484707,,,,,50,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eastern Province,Gatsibo,265,Rural,12,Ordinary HH,218.2249,220.3175831403327,,,,,125,0,0,0,180,0,60,0,0,0,0,0,720,0,720,0,60,60,60,60,60,0,0,0,30,0,30,0,0,120,0,120,0,,0,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,
Eastern Province,Gatsibo,265,Rural,13,Ordinary HH,218.2249,220.3175831403327,,,,,103,103,0,0,60,0,60,0,0,0,0,0,600,0,600,0,120,120,120,120,0,0,0,0,60,60,600,120,0,600,600,600,0,,0,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0
Eastern Province,Gatsibo,265,Rural,14,Ordinary HH,218.2249,220.3175831403327,,,,,30,,0,0,0,,0,0,0,,0,0,600,,0,600,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,
Eastern Province,Gatsibo,265,Rural,15,Ordinary HH,218.2249,220.3175831403327,,,,,60,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eastern Province,Gatsibo,265,Rural,16,Ordinary HH,218.2249,220.3175831403327,,,,,120,0,0,,120,0,120,,0,0,0,,420,0,600,,0,300,0,,0,120,0,,60,60,60,,0,600,600,,0,,0,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0
Eastern Province,Gatsibo,265,Rural,17,Ordinary HH,218.2249,220.3175831403327,,,,,50,,,,60,,,,0,,,,500,,,,0,,,,0,,,,0,,,,0,,,,0,,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0
Eastern Province,Gatsibo,265,Rural,18,Ordinary HH,218.2249,220.3175831403327,,,,,60,60,60,0,0,0,0,0,0,0,0,0,400,0,700,0,60,60,60,120,0,60,60,60,0,0,0,0,0,0,0,0,0,,0,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,
Eastern Province,Gatsibo,266,Rural,1,Ordinary HH,1278.006059504132,1287.987401496107,,,,,120,0,0,0,120,0,60,0,0,0,0,0,360,0,600,0,60,120,60,180,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0
Eastern Province,Gatsibo,266,Rural,2,Ordinary HH,1278.006059504132,1287.987401496107,,,,,60,,0,,600,,0,,0,,0,,360,,360,,60,,60,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0
Eastern Province,Gatsibo,266,Rural,3,Ordinary HH,1278.006059504132,1287.987401496107,,,,,120,,0,,0,,0,,0,,0,,0,,300,,30,,30,,0,,0,,0,,60,,60,,120,,0,,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,1,1,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Eastern Province,Gatsibo,266,Rural,4,Ordinary HH,1278.006059504132,1287.987401496107,,,,,120,,0,0,30,,20,0,0,,0,0,300,,300,0,0,,60,60,0,,0,60,120,,120,0,30,,60,50,0,,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0
Eastern Province,Gatsibo,266,Rural,5,Ordinary HH,1278.006059504132,1287.987401496107,,,,,0,0,0,0,0,0,0,0,0,0,0,0,360,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,1,0,0,,,,,,0,0,0,,0,,,,,,,,,,,,,
Eastern Province,Gatsibo,266,Rural,6,Ordinary HH,1810.758,1784.482040073002,,,,,60,0,0,0,60,0,60,0,0,0,0,30,360,0,600,0,60,120,120,120,0,0,0,60,0,0,0,0,0,0,0,0,0,,0,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,
Eastern Province,Gatsibo,266,Rural,7,Ordinary HH,1278.006059504132,1287.987401496107,,,,,60,0,0,,0,0,0,,0,0,0,,600,0,600,,0,0,0,,0,120,0,,0,0,0,,0,0,0,,0,,0,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0
Eastern Province,Gatsibo,266,Rural,8,Ordinary HH,1810.758,1784.482040073002,,,,,60,,,0,50,,,0,0,,,0,300,,,0,60,,,60,0,,,50,30,,,0,60,,,60,1,0,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,1,1,1,1,1,1,0,0,0,0,0,,0
Eastern Province,Gatsibo,266,Rural,9,Ordinary HH,1810.758,1784.482040073002,,,,,180,120,120,120,60,0,60,0,40,0,0,0,360,0,360,0,60,120,120,120,0,60,0,30,60,0,60,0,0,0,0,0,0,,0,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,
Eastern Province,Gatsibo,266,Rural,10,Ordinary HH,1278.006059504132,1287.987401496107,,,,,60,0,0,,60,0,60,,40,0,0,,360,0,600,,60,120,60,,40,0,0,,0,0,0,,0,0,0,,0,,0,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,1,1,0,,,,,,0,0,0,,0
Eastern Province,Gatsibo,266,Rural,11,Ordinary HH,1278.006059504132,1287.987401496107,,,,,120,,0,0,0,,0,0,0,,0,0,0,,0,0,30,,0,0,0,,0,30,60,,0,60,30,,0,90,0,,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,
Eastern Province,Gatsibo,266,Rural,12,Ordinary HH,1810.758,1784.482040073002,,,,,120,0,0,0,30,0,60,0,0,0,0,0,300,0,300,0,30,60,120,60,0,0,0,30,30,30,30,0,0,0,0,0,1,1,0,,,,,,0,0,0,,0,1,0,0,,,,,,0,0,0,,0,1,0,0,,,,,,0,0,0,,0,1,0,0,,,,,,0,0,0,,0,,,,,,,,,,,,,
Eastern Province,Gatsibo,266,Rural,13,Ordinary HH,1810.758,1784.482040073002,,,,,60,,60,0,30,,30,0,0,,0,0,0,,120,0,60,,60,60,0,,0,0,0,,0,0,0,,0,0,0,,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,
Eastern Province,Gatsibo,266,Rural,14,Ordinary HH,1278.006059504132,1287.987401496107,,,,,150,,0,0,0,,0,0,0,,0,0,480,,480,0,120,,120,120,0,,0,40,0,,0,0,0,,0,0,0,,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,
Eastern Province,Gatsibo,266,Rural,15,Ordinary HH,1278.006059504132,1287.987401496107,,,,,60,,60,,60,,60,,60,,60,,600,,750,,60,,60,,0,,0,,0,,0,,0,,0,,1,1,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,1,1,0,,,,,,0,0,0,,0
Eastern Province,Gatsibo,266,Rural,16,Ordinary HH,1810.758,1784.482040073002,,,,,40,40,40,,60,0,30,,60,0,60,,500,0,720,,60,0,60,,0,0,0,,0,0,60,,60,0,60,,0,,0,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0
Eastern Province,Gatsibo,266,Rural,17,Ordinary HH,1278.006059504132,1287.987401496107,,,,,50,50,50,,60,0,60,,60,0,60,,600,0,600,,120,0,120,,60,0,0,,0,0,0,,0,0,0,,0,,0,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0
Eastern Province,Gatsibo,266,Rural,18,Ordinary HH,1810.758,1784.482040073002,,,,,60,,,,120,,,,0,,,,300,,,,120,,,,0,,,,60,,,,60,,,,1,1,1,1,1,1,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eastern Province,Gatsibo,267,Urban,1,Ordinary HH,38.37493833333333,38.85447518505789,,,,,60,,60,,0,,0,,0,,0,,360,,0,,180,,20,,0,,0,,0,,0,,0,,0,,1,1,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,1,0,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Eastern Province,Gatsibo,267,Urban,2,Ordinary HH,177.1151,206.272965918674,,,,,60,60,,60,50,50,,60,60,0,,0,60,250,,250,120,60,,60,60,0,,0,0,0,,0,0,0,,0,1,1,0,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,
Eastern Province,Gatsibo,267,Urban,3,Ordinary HH,38.37493833333333,38.85447518505789,,,,,,,75,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Eastern Province,Gatsibo,267,Urban,4,Ordinary HH,177.1151,206.272965918674,,,,,30,,60,,60,,0,,0,,0,,0,,0,,0,,60,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Eastern Province,Gatsibo,267,Urban,5,Ordinary HH,38.37493833333333,38.85447518505789,,,,,60,,0,,0,,0,,0,,0,,360,,360,,120,,120,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Eastern Province,Gatsibo,267,Urban,6,Ordinary HH,38.37493833333333,38.85447518505789,,,,,120,0,,0,0,0,,0,0,120,,120,120,0,,0,0,60,,60,0,60,,60,0,0,,0,0,0,,0,0,,0,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,
Eastern Province,Gatsibo,267,Urban,7,Ordinary HH,177.1151,206.272965918674,,,,,60,60,0,0,120,60,60,120,120,0,150,60,60,300,300,0,0,60,120,140,30,60,60,60,60,60,60,60,60,0,0,0,0,,0,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,1,1,1,1,1,1,0,0,0,0,0,,0,0,,,,,,,,0,0,0,,0
Eastern Province,Gatsibo,267,Urban,8,Ordinary HH,177.1151,206.272965918674,,,,,0,0,0,,60,0,60,,60,0,60,,480,0,480,,120,120,120,,180,180,180,,120,120,120,,120,120,120,,0,,0,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Eastern Province,Gatsibo,267,Urban,9,Ordinary HH,38.37493833333333,38.85447518505789,,,,,180,,120,0,60,,60,0,0,,30,0,360,,360,0,30,,60,120,0,,0,60,0,,0,0,0,,0,0,1,0,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0
Eastern Province,Gatsibo,267,Urban,10,Ordinary HH,177.1151,206.272965918674,,,,,150,,0,,0,,0,,0,,0,,360,,600,,60,,60,,0,,0,,0,,0,,0,,0,,1,0,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Eastern Province,Gatsibo,267,Urban,11,Ordinary HH,177.1151,206.272965918674,,,,,120,,120,,60,,30,,0,,0,,360,,660,,0,,0,,0,,0,,60,,180,,0,,0,,1,0,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0
Eastern Province,Gatsibo,267,Urban,12,Ordinary HH,177.1151,206.272965918674,,,,,,,90,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Eastern Province,Gatsibo,267,Urban,13,Ordinary HH,177.1151,206.272965918674,,,,,180,,0,,0,,0,,0,,0,,0,,0,,240,,15,,0,,0,,60,,120,,30,,60,,0,,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Eastern Province,Gatsibo,267,Urban,14,Ordinary HH,177.1151,206.272965918674,,,,,120,,120,,0,,0,,0,,0,,480,,480,,30,,0,,0,,120,,60,,60,,90,,90,,0,,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Eastern Province,Gatsibo,267,Urban,15,Ordinary HH,177.1151,206.272965918674,,,,,,,120,,,,0,,,,0,,,,600,,,,60,,,,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Eastern Province,Gatsibo,267,Urban,16,Ordinary HH,177.1151,206.272965918674,,,,,60,,0,,0,,0,,0,,0,,120,,120,,30,,30,,0,,0,,30,,30,,0,,300,,1,0,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Eastern Province,Gatsibo,267,Urban,17,Ordinary HH,177.1151,206.272965918674,,,,,120,,,,0,,,,0,,,,0,,,,0,,,,0,,,,120,,,,120,,,,0,,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
