PROVINCE,DISTRICT,Cluster,HI04,HI05,TYPEHH,HH_WT,C_hhweight,F11,F12,F13,F14,F15,F16
Northern Province,Burera,226,Rural,15,Ordinary HH,1950.878,1921.715668303534,Candle,No,,,,
Northern Province,Burera,226,Rural,15,Ordinary HH,1950.878,1921.715668303534,Kerosene,No,,,,
Northern Province,Burera,226,Rural,15,Ordinary HH,1950.878,1921.715668303534,Paraffin,No,,,,
Northern Province,Burera,226,Rural,16,Ordinary HH,1950.878,1921.715668303534,Diesel,No,,,,
Northern Province,Burera,226,Rural,16,Ordinary HH,1950.878,1921.715668303534,Another fuel-based lamp,No,,,,
Northern Province,Burera,226,Rural,16,Ordinary HH,1950.878,1921.715668303534,Gasoline,No,,,,
Northern Province,Burera,226,Rural,16,Ordinary HH,1950.878,1921.715668303534,Candle,No,,,,
Northern Province,Burera,226,Rural,16,Ordinary HH,1950.878,1921.715668303534,Paraffin,No,,,,
Northern Province,Burera,226,Rural,16,Ordinary HH,1950.878,1921.715668303534,Kerosene,No,,,,
Northern Province,Burera,226,Rural,17,Ordinary HH,129.1022205882353,130.6512492238456,Another fuel-based lamp,No,,,,
Northern Province,Burera,226,Rural,17,Ordinary HH,129.1022205882353,130.6512492238456,Paraffin,No,,,,
Northern Province,Burera,226,Rural,17,Ordinary HH,129.1022205882353,130.6512492238456,Biogas,No,,,,
Northern Province,Burera,226,Rural,17,Ordinary HH,129.1022205882353,130.6512492238456,Kerosene,No,,,,
Northern Province,Burera,226,Rural,17,Ordinary HH,129.1022205882353,130.6512492238456,Diesel,No,,,,
Northern Province,Burera,226,Rural,17,Ordinary HH,129.1022205882353,130.6512492238456,Candle,No,,,,
Northern Province,Burera,226,Rural,18,Ordinary HH,1950.878,1921.715668303534,Biogas,No,,,,
Northern Province,Burera,226,Rural,18,Ordinary HH,1950.878,1921.715668303534,Gasoline,No,,,,
Northern Province,Burera,226,Rural,18,Ordinary HH,1950.878,1921.715668303534,Another fuel-based lamp,No,,,,
Northern Province,Burera,226,Rural,18,Ordinary HH,1950.878,1921.715668303534,Kerosene,No,,,,
Northern Province,Burera,226,Rural,18,Ordinary HH,1950.878,1921.715668303534,Diesel,No,,,,
Northern Province,Burera,226,Rural,18,Ordinary HH,1950.878,1921.715668303534,Paraffin,No,,,,
Northern Province,Burera,227,Rural,1,Ordinary HH,1422.644344736842,1365.980390936888,Candle,Yes,9,1,50,
Northern Province,Burera,227,Rural,1,Ordinary HH,1422.644344736842,1365.980390936888,Paraffin,No,,,,
Northern Province,Burera,227,Rural,1,Ordinary HH,1422.644344736842,1365.980390936888,Biogas,No,,,,
Northern Province,Burera,227,Rural,1,Ordinary HH,1422.644344736842,1365.980390936888,Kerosene,No,,,,
Northern Province,Burera,227,Rural,1,Ordinary HH,1422.644344736842,1365.980390936888,Gasoline,No,,,,
Northern Province,Burera,227,Rural,1,Ordinary HH,1422.644344736842,1365.980390936888,Another fuel-based lamp,No,,,,
Northern Province,Burera,227,Rural,2,Ordinary HH,1422.644344736842,1365.980390936888,Gasoline,No,,,,
Northern Province,Burera,227,Rural,2,Ordinary HH,1422.644344736842,1365.980390936888,Another fuel-based lamp,No,,,,
Northern Province,Burera,227,Rural,2,Ordinary HH,1422.644344736842,1365.980390936888,Biogas,No,,,,
Northern Province,Burera,227,Rural,2,Ordinary HH,1422.644344736842,1365.980390936888,Kerosene,No,,,,
Northern Province,Burera,227,Rural,2,Ordinary HH,1422.644344736842,1365.980390936888,Diesel,No,,,,
Northern Province,Burera,227,Rural,2,Ordinary HH,1422.644344736842,1365.980390936888,Paraffin,No,,,,
Northern Province,Burera,227,Rural,3,Ordinary HH,1422.644344736842,1365.980390936888,Biogas,No,,,,
Northern Province,Burera,227,Rural,3,Ordinary HH,1422.644344736842,1365.980390936888,Kerosene,No,,,,
Northern Province,Burera,227,Rural,3,Ordinary HH,1422.644344736842,1365.980390936888,Gasoline,No,,,,
Northern Province,Burera,227,Rural,3,Ordinary HH,1422.644344736842,1365.980390936888,Paraffin,No,,,,
Northern Province,Burera,227,Rural,3,Ordinary HH,1422.644344736842,1365.980390936888,Diesel,No,,,,
Northern Province,Burera,227,Rural,3,Ordinary HH,1422.644344736842,1365.980390936888,Candle,No,,,,
Northern Province,Burera,227,Rural,4,Ordinary HH,1422.644344736842,1365.980390936888,Another fuel-based lamp,No,,,,
Northern Province,Burera,227,Rural,4,Ordinary HH,1422.644344736842,1365.980390936888,Kerosene,No,,,,
Northern Province,Burera,227,Rural,4,Ordinary HH,1422.644344736842,1365.980390936888,Biogas,No,,,,
Northern Province,Burera,227,Rural,4,Ordinary HH,1422.644344736842,1365.980390936888,Paraffin,No,,,,
Northern Province,Burera,227,Rural,4,Ordinary HH,1422.644344736842,1365.980390936888,Diesel,No,,,,
Northern Province,Burera,227,Rural,4,Ordinary HH,1422.644344736842,1365.980390936888,Candle,No,,,,
Northern Province,Burera,227,Rural,5,Ordinary HH,1422.644344736842,1365.980390936888,Candle,No,,,,
Northern Province,Burera,227,Rural,5,Ordinary HH,1422.644344736842,1365.980390936888,Paraffin,No,,,,
Northern Province,Burera,227,Rural,5,Ordinary HH,1422.644344736842,1365.980390936888,Biogas,No,,,,
Northern Province,Burera,227,Rural,5,Ordinary HH,1422.644344736842,1365.980390936888,Kerosene,No,,,,
Northern Province,Burera,227,Rural,5,Ordinary HH,1422.644344736842,1365.980390936888,Another fuel-based lamp,No,,,,
Northern Province,Burera,227,Rural,5,Ordinary HH,1422.644344736842,1365.980390936888,Gasoline,No,,,,
Northern Province,Burera,227,Rural,6,Ordinary HH,1422.644344736842,1365.980390936888,Biogas,No,,,,
Northern Province,Burera,227,Rural,6,Ordinary HH,1422.644344736842,1365.980390936888,Diesel,No,,,,
Northern Province,Burera,227,Rural,6,Ordinary HH,1422.644344736842,1365.980390936888,Another fuel-based lamp,No,,,,
Northern Province,Burera,227,Rural,6,Ordinary HH,1422.644344736842,1365.980390936888,Paraffin,No,,,,
Northern Province,Burera,227,Rural,6,Ordinary HH,1422.644344736842,1365.980390936888,Gasoline,No,,,,
Northern Province,Burera,227,Rural,6,Ordinary HH,1422.644344736842,1365.980390936888,Kerosene,No,,,,
Northern Province,Burera,227,Rural,7,Ordinary HH,1422.644344736842,1365.980390936888,Diesel,No,,,,
Northern Province,Burera,227,Rural,7,Ordinary HH,1422.644344736842,1365.980390936888,Another fuel-based lamp,No,,,,
Northern Province,Burera,227,Rural,7,Ordinary HH,1422.644344736842,1365.980390936888,Gasoline,No,,,,
Northern Province,Burera,227,Rural,7,Ordinary HH,1422.644344736842,1365.980390936888,Biogas,No,,,,
Northern Province,Burera,227,Rural,7,Ordinary HH,1422.644344736842,1365.980390936888,Kerosene,No,,,,
Northern Province,Burera,227,Rural,7,Ordinary HH,1422.644344736842,1365.980390936888,Candle,No,,,,
Northern Province,Burera,227,Rural,8,Ordinary HH,1422.644344736842,1365.980390936888,Candle,No,,,,
Northern Province,Burera,227,Rural,8,Ordinary HH,1422.644344736842,1365.980390936888,Paraffin,No,,,,
Northern Province,Burera,227,Rural,8,Ordinary HH,1422.644344736842,1365.980390936888,Kerosene,No,,,,
Northern Province,Burera,227,Rural,8,Ordinary HH,1422.644344736842,1365.980390936888,Another fuel-based lamp,No,,,,
Northern Province,Burera,227,Rural,8,Ordinary HH,1422.644344736842,1365.980390936888,Diesel,No,,,,
Northern Province,Burera,227,Rural,8,Ordinary HH,1422.644344736842,1365.980390936888,Biogas,No,,,,
Northern Province,Burera,227,Rural,9,Ordinary HH,1422.644344736842,1365.980390936888,Another fuel-based lamp,No,,,,
Northern Province,Burera,227,Rural,9,Ordinary HH,1422.644344736842,1365.980390936888,Paraffin,No,,,,
Northern Province,Burera,227,Rural,9,Ordinary HH,1422.644344736842,1365.980390936888,Gasoline,No,,,,
Northern Province,Burera,227,Rural,9,Ordinary HH,1422.644344736842,1365.980390936888,Biogas,No,,,,
Northern Province,Burera,227,Rural,9,Ordinary HH,1422.644344736842,1365.980390936888,Diesel,No,,,,
Northern Province,Burera,227,Rural,9,Ordinary HH,1422.644344736842,1365.980390936888,Kerosene,No,,,,
Northern Province,Burera,227,Rural,10,Ordinary HH,688.6685999999999,696.6506790690778,Biogas,No,,,,
Northern Province,Burera,227,Rural,10,Ordinary HH,688.6685999999999,696.6506790690778,Paraffin,No,,,,
Northern Province,Burera,227,Rural,10,Ordinary HH,688.6685999999999,696.6506790690778,Diesel,No,,,,
Northern Province,Burera,227,Rural,10,Ordinary HH,688.6685999999999,696.6506790690778,Gasoline,No,,,,
Northern Province,Burera,227,Rural,10,Ordinary HH,688.6685999999999,696.6506790690778,Another fuel-based lamp,No,,,,
Northern Province,Burera,227,Rural,10,Ordinary HH,688.6685999999999,696.6506790690778,Kerosene,No,,,,
Northern Province,Burera,227,Rural,11,Ordinary HH,688.6685999999999,696.6506790690778,Another fuel-based lamp,No,,,,
Northern Province,Burera,227,Rural,11,Ordinary HH,688.6685999999999,696.6506790690778,Gasoline,No,,,,
Northern Province,Burera,227,Rural,11,Ordinary HH,688.6685999999999,696.6506790690778,Diesel,No,,,,
Northern Province,Burera,227,Rural,11,Ordinary HH,688.6685999999999,696.6506790690778,Paraffin,No,,,,
Northern Province,Burera,227,Rural,11,Ordinary HH,688.6685999999999,696.6506790690778,Biogas,No,,,,
Northern Province,Burera,227,Rural,11,Ordinary HH,688.6685999999999,696.6506790690778,Candle,No,,,,
Northern Province,Burera,227,Rural,12,Ordinary HH,688.6685999999999,696.6506790690778,Gasoline,No,,,,
Northern Province,Burera,227,Rural,12,Ordinary HH,688.6685999999999,696.6506790690778,Candle,No,,,,
Northern Province,Burera,227,Rural,12,Ordinary HH,688.6685999999999,696.6506790690778,Biogas,No,,,,
Northern Province,Burera,227,Rural,12,Ordinary HH,688.6685999999999,696.6506790690778,Another fuel-based lamp,No,,,,
Northern Province,Burera,227,Rural,12,Ordinary HH,688.6685999999999,696.6506790690778,Kerosene,No,,,,
Northern Province,Burera,227,Rural,12,Ordinary HH,688.6685999999999,696.6506790690778,Diesel,No,,,,
Northern Province,Burera,227,Rural,13,Ordinary HH,688.6685999999999,696.6506790690778,Candle,No,,,,
Northern Province,Burera,227,Rural,13,Ordinary HH,688.6685999999999,696.6506790690778,Gasoline,No,,,,
Northern Province,Burera,227,Rural,13,Ordinary HH,688.6685999999999,696.6506790690778,Paraffin,No,,,,
Northern Province,Burera,227,Rural,13,Ordinary HH,688.6685999999999,696.6506790690778,Diesel,No,,,,
Northern Province,Burera,227,Rural,13,Ordinary HH,688.6685999999999,696.6506790690778,Another fuel-based lamp,No,,,,
Northern Province,Burera,227,Rural,13,Ordinary HH,688.6685999999999,696.6506790690778,Kerosene,No,,,,
Northern Province,Burera,227,Rural,14,Ordinary HH,688.6685999999999,696.6506790690778,Another fuel-based lamp,No,,,,
Northern Province,Burera,227,Rural,14,Ordinary HH,688.6685999999999,696.6506790690778,Paraffin,No,,,,
Northern Province,Burera,227,Rural,14,Ordinary HH,688.6685999999999,696.6506790690778,Kerosene,No,,,,
Northern Province,Burera,227,Rural,14,Ordinary HH,688.6685999999999,696.6506790690778,Gasoline,No,,,,
Northern Province,Burera,227,Rural,14,Ordinary HH,688.6685999999999,696.6506790690778,Diesel,No,,,,
Northern Province,Burera,227,Rural,14,Ordinary HH,688.6685999999999,696.6506790690778,Biogas,No,,,,
Northern Province,Burera,227,Rural,15,Ordinary HH,688.6685999999999,696.6506790690778,Paraffin,No,,,,
Northern Province,Burera,227,Rural,15,Ordinary HH,688.6685999999999,696.6506790690778,Candle,No,,,,
Northern Province,Burera,227,Rural,15,Ordinary HH,688.6685999999999,696.6506790690778,Diesel,No,,,,
Northern Province,Burera,227,Rural,15,Ordinary HH,688.6685999999999,696.6506790690778,Kerosene,No,,,,
Northern Province,Burera,227,Rural,15,Ordinary HH,688.6685999999999,696.6506790690778,Biogas,No,,,,
Northern Province,Burera,227,Rural,15,Ordinary HH,688.6685999999999,696.6506790690778,Another fuel-based lamp,No,,,,
Northern Province,Burera,227,Rural,16,Ordinary HH,688.6685999999999,696.6506790690778,Paraffin,No,,,,
Northern Province,Burera,227,Rural,16,Ordinary HH,688.6685999999999,696.6506790690778,Gasoline,No,,,,
Northern Province,Burera,227,Rural,16,Ordinary HH,688.6685999999999,696.6506790690778,Another fuel-based lamp,No,,,,
Northern Province,Burera,227,Rural,16,Ordinary HH,688.6685999999999,696.6506790690778,Kerosene,No,,,,
Northern Province,Burera,227,Rural,16,Ordinary HH,688.6685999999999,696.6506790690778,Candle,No,,,,
Northern Province,Burera,227,Rural,16,Ordinary HH,688.6685999999999,696.6506790690778,Diesel,No,,,,
Northern Province,Burera,227,Rural,17,Ordinary HH,688.6685999999999,696.6506790690778,Another fuel-based lamp,No,,,,
Northern Province,Burera,227,Rural,17,Ordinary HH,688.6685999999999,696.6506790690778,Diesel,No,,,,
Northern Province,Burera,227,Rural,17,Ordinary HH,688.6685999999999,696.6506790690778,Biogas,No,,,,
Northern Province,Burera,227,Rural,17,Ordinary HH,688.6685999999999,696.6506790690778,Gasoline,No,,,,
Northern Province,Burera,227,Rural,17,Ordinary HH,688.6685999999999,696.6506790690778,Kerosene,No,,,,
Northern Province,Burera,227,Rural,17,Ordinary HH,688.6685999999999,696.6506790690778,Candle,No,,,,
Northern Province,Burera,227,Rural,18,Ordinary HH,688.6685999999999,696.6506790690778,Another fuel-based lamp,No,,,,
Northern Province,Burera,227,Rural,18,Ordinary HH,688.6685999999999,696.6506790690778,Candle,No,,,,
Northern Province,Burera,227,Rural,18,Ordinary HH,688.6685999999999,696.6506790690778,Gasoline,No,,,,
Northern Province,Burera,227,Rural,18,Ordinary HH,688.6685999999999,696.6506790690778,Diesel,No,,,,
Northern Province,Burera,227,Rural,18,Ordinary HH,688.6685999999999,696.6506790690778,Paraffin,No,,,,
Northern Province,Burera,227,Rural,18,Ordinary HH,688.6685999999999,696.6506790690778,Kerosene,No,,,,
Northern Province,Burera,228,Rural,1,Ordinary HH,238.9946666666667,233.4485816163732,Paraffin,No,,,,
Northern Province,Burera,228,Rural,1,Ordinary HH,238.9946666666667,233.4485816163732,Another fuel-based lamp,No,,,,
Northern Province,Burera,228,Rural,1,Ordinary HH,238.9946666666667,233.4485816163732,Diesel,No,,,,
Northern Province,Burera,228,Rural,1,Ordinary HH,238.9946666666667,233.4485816163732,Candle,No,,,,
Northern Province,Burera,228,Rural,1,Ordinary HH,238.9946666666667,233.4485816163732,Kerosene,No,,,,
Northern Province,Burera,228,Rural,1,Ordinary HH,238.9946666666667,233.4485816163732,Biogas,No,,,,
Northern Province,Burera,228,Rural,2,Ordinary HH,238.9946666666667,233.4485816163732,Gasoline,No,,,,
Northern Province,Burera,228,Rural,2,Ordinary HH,238.9946666666667,233.4485816163732,Diesel,No,,,,
Northern Province,Burera,228,Rural,2,Ordinary HH,238.9946666666667,233.4485816163732,Paraffin,No,,,,
Northern Province,Burera,228,Rural,2,Ordinary HH,238.9946666666667,233.4485816163732,Candle,No,,,,
Northern Province,Burera,228,Rural,2,Ordinary HH,238.9946666666667,233.4485816163732,Kerosene,No,,,,
Northern Province,Burera,228,Rural,2,Ordinary HH,238.9946666666667,233.4485816163732,Another fuel-based lamp,No,,,,
Northern Province,Burera,228,Rural,3,Ordinary HH,238.9946666666667,233.4485816163732,Candle,No,,,,
Northern Province,Burera,228,Rural,3,Ordinary HH,238.9946666666667,233.4485816163732,Biogas,No,,,,
Northern Province,Burera,228,Rural,3,Ordinary HH,238.9946666666667,233.4485816163732,Gasoline,No,,,,
Northern Province,Burera,228,Rural,3,Ordinary HH,238.9946666666667,233.4485816163732,Another fuel-based lamp,No,,,,
Northern Province,Burera,228,Rural,3,Ordinary HH,238.9946666666667,233.4485816163732,Kerosene,No,,,,
Northern Province,Burera,228,Rural,3,Ordinary HH,238.9946666666667,233.4485816163732,Diesel,No,,,,
Northern Province,Burera,228,Rural,4,Ordinary HH,238.9946666666667,233.4485816163732,Diesel,No,,,,
Northern Province,Burera,228,Rural,4,Ordinary HH,238.9946666666667,233.4485816163732,Gasoline,No,,,,
Northern Province,Burera,228,Rural,4,Ordinary HH,238.9946666666667,233.4485816163732,Candle,No,,,,
Northern Province,Burera,228,Rural,4,Ordinary HH,238.9946666666667,233.4485816163732,Kerosene,No,,,,
Northern Province,Burera,228,Rural,4,Ordinary HH,238.9946666666667,233.4485816163732,Biogas,No,,,,
Northern Province,Burera,228,Rural,4,Ordinary HH,238.9946666666667,233.4485816163732,Paraffin,No,,,,
Northern Province,Burera,228,Rural,5,Ordinary HH,238.9946666666667,233.4485816163732,Biogas,No,,,,
Northern Province,Burera,228,Rural,5,Ordinary HH,238.9946666666667,233.4485816163732,Gasoline,No,,,,
Northern Province,Burera,228,Rural,5,Ordinary HH,238.9946666666667,233.4485816163732,Paraffin,No,,,,
Northern Province,Burera,228,Rural,5,Ordinary HH,238.9946666666667,233.4485816163732,Kerosene,No,,,,
Northern Province,Burera,228,Rural,5,Ordinary HH,238.9946666666667,233.4485816163732,Candle,No,,,,
Northern Province,Burera,228,Rural,5,Ordinary HH,238.9946666666667,233.4485816163732,Diesel,No,,,,
Northern Province,Burera,228,Rural,6,Ordinary HH,238.9946666666667,233.4485816163732,Kerosene,No,,,,
Northern Province,Burera,228,Rural,6,Ordinary HH,238.9946666666667,233.4485816163732,Another fuel-based lamp,No,,,,
Northern Province,Burera,228,Rural,6,Ordinary HH,238.9946666666667,233.4485816163732,Gasoline,No,,,,
Northern Province,Burera,228,Rural,6,Ordinary HH,238.9946666666667,233.4485816163732,Diesel,No,,,,
Northern Province,Burera,228,Rural,6,Ordinary HH,238.9946666666667,233.4485816163732,Biogas,No,,,,
Northern Province,Burera,228,Rural,6,Ordinary HH,238.9946666666667,233.4485816163732,Paraffin,No,,,,
Northern Province,Burera,228,Rural,7,Ordinary HH,238.9946666666667,233.4485816163732,Biogas,No,,,,
Northern Province,Burera,228,Rural,7,Ordinary HH,238.9946666666667,233.4485816163732,Kerosene,No,,,,
Northern Province,Burera,228,Rural,7,Ordinary HH,238.9946666666667,233.4485816163732,Paraffin,No,,,,
Northern Province,Burera,228,Rural,7,Ordinary HH,238.9946666666667,233.4485816163732,Candle,No,,,,
Northern Province,Burera,228,Rural,7,Ordinary HH,238.9946666666667,233.4485816163732,Diesel,No,,,,
Northern Province,Burera,228,Rural,7,Ordinary HH,238.9946666666667,233.4485816163732,Another fuel-based lamp,No,,,,
Northern Province,Burera,228,Rural,8,Ordinary HH,238.9946666666667,233.4485816163732,Diesel,No,,,,
Northern Province,Burera,228,Rural,8,Ordinary HH,238.9946666666667,233.4485816163732,Paraffin,No,,,,
Northern Province,Burera,228,Rural,8,Ordinary HH,238.9946666666667,233.4485816163732,Gasoline,No,,,,
Northern Province,Burera,228,Rural,8,Ordinary HH,238.9946666666667,233.4485816163732,Candle,No,,,,
Northern Province,Burera,228,Rural,8,Ordinary HH,238.9946666666667,233.4485816163732,Another fuel-based lamp,No,,,,
Northern Province,Burera,228,Rural,8,Ordinary HH,238.9946666666667,233.4485816163732,Kerosene,No,,,,
Northern Province,Burera,228,Rural,9,Ordinary HH,238.9946666666667,233.4485816163732,Biogas,No,,,,
Northern Province,Burera,228,Rural,9,Ordinary HH,238.9946666666667,233.4485816163732,Gasoline,No,,,,
Northern Province,Burera,228,Rural,9,Ordinary HH,238.9946666666667,233.4485816163732,Paraffin,No,,,,
Northern Province,Burera,228,Rural,9,Ordinary HH,238.9946666666667,233.4485816163732,Candle,No,,,,
Northern Province,Burera,228,Rural,9,Ordinary HH,238.9946666666667,233.4485816163732,Diesel,No,,,,
Northern Province,Burera,228,Rural,9,Ordinary HH,238.9946666666667,233.4485816163732,Another fuel-based lamp,No,,,,
Northern Province,Burera,228,Rural,10,Ordinary HH,2240.575,2258.418694182271,Paraffin,No,,,,
Northern Province,Burera,228,Rural,10,Ordinary HH,2240.575,2258.418694182271,Biogas,No,,,,
Northern Province,Burera,228,Rural,10,Ordinary HH,2240.575,2258.418694182271,Diesel,No,,,,
Northern Province,Burera,228,Rural,10,Ordinary HH,2240.575,2258.418694182271,Gasoline,No,,,,
Northern Province,Burera,228,Rural,10,Ordinary HH,2240.575,2258.418694182271,Candle,No,,,,
Northern Province,Burera,228,Rural,10,Ordinary HH,2240.575,2258.418694182271,Kerosene,No,,,,
Northern Province,Burera,228,Rural,11,Ordinary HH,2240.575,2258.418694182271,Paraffin,No,,,,
Northern Province,Burera,228,Rural,11,Ordinary HH,2240.575,2258.418694182271,Biogas,No,,,,
Northern Province,Burera,228,Rural,11,Ordinary HH,2240.575,2258.418694182271,Candle,No,,,,
Northern Province,Burera,228,Rural,11,Ordinary HH,2240.575,2258.418694182271,Kerosene,No,,,,
Northern Province,Burera,228,Rural,11,Ordinary HH,2240.575,2258.418694182271,Gasoline,No,,,,
Northern Province,Burera,228,Rural,11,Ordinary HH,2240.575,2258.418694182271,Diesel,No,,,,
Northern Province,Burera,228,Rural,12,Ordinary HH,2240.575,2258.418694182271,Biogas,No,,,,
Northern Province,Burera,228,Rural,12,Ordinary HH,2240.575,2258.418694182271,Gasoline,No,,,,
Northern Province,Burera,228,Rural,12,Ordinary HH,2240.575,2258.418694182271,Kerosene,No,,,,
Northern Province,Burera,228,Rural,12,Ordinary HH,2240.575,2258.418694182271,Paraffin,No,,,,
Northern Province,Burera,228,Rural,12,Ordinary HH,2240.575,2258.418694182271,Candle,No,,,,
Northern Province,Burera,228,Rural,12,Ordinary HH,2240.575,2258.418694182271,Another fuel-based lamp,No,,,,
Northern Province,Burera,228,Rural,13,Ordinary HH,2240.575,2258.418694182271,Diesel,No,,,,
Northern Province,Burera,228,Rural,13,Ordinary HH,2240.575,2258.418694182271,Another fuel-based lamp,No,,,,
Northern Province,Burera,228,Rural,13,Ordinary HH,2240.575,2258.418694182271,Biogas,No,,,,
Northern Province,Burera,228,Rural,13,Ordinary HH,2240.575,2258.418694182271,Kerosene,No,,,,
Northern Province,Burera,228,Rural,13,Ordinary HH,2240.575,2258.418694182271,Candle,No,,,,
Northern Province,Burera,228,Rural,13,Ordinary HH,2240.575,2258.418694182271,Gasoline,No,,,,
Northern Province,Burera,228,Rural,14,Ordinary HH,2240.575,2258.418694182271,Kerosene,No,,,,
Northern Province,Burera,228,Rural,14,Ordinary HH,2240.575,2258.418694182271,Biogas,No,,,,
Northern Province,Burera,228,Rural,14,Ordinary HH,2240.575,2258.418694182271,Another fuel-based lamp,No,,,,
Northern Province,Burera,228,Rural,14,Ordinary HH,2240.575,2258.418694182271,Paraffin,No,,,,
Northern Province,Burera,228,Rural,14,Ordinary HH,2240.575,2258.418694182271,Gasoline,No,,,,
Northern Province,Burera,228,Rural,14,Ordinary HH,2240.575,2258.418694182271,Candle,No,,,,
Northern Province,Burera,228,Rural,15,Ordinary HH,2240.575,2258.418694182271,Paraffin,No,,,,
Northern Province,Burera,228,Rural,15,Ordinary HH,2240.575,2258.418694182271,Gasoline,No,,,,
Northern Province,Burera,228,Rural,15,Ordinary HH,2240.575,2258.418694182271,Diesel,No,,,,
Northern Province,Burera,228,Rural,15,Ordinary HH,2240.575,2258.418694182271,Candle,No,,,,
Northern Province,Burera,228,Rural,15,Ordinary HH,2240.575,2258.418694182271,Another fuel-based lamp,No,,,,
Northern Province,Burera,228,Rural,15,Ordinary HH,2240.575,2258.418694182271,Biogas,No,,,,
Northern Province,Burera,228,Rural,16,Ordinary HH,238.9946666666667,233.4485816163732,Paraffin,No,,,,
Northern Province,Burera,228,Rural,16,Ordinary HH,238.9946666666667,233.4485816163732,Diesel,No,,,,
Northern Province,Burera,228,Rural,16,Ordinary HH,238.9946666666667,233.4485816163732,Another fuel-based lamp,No,,,,
Northern Province,Burera,228,Rural,16,Ordinary HH,238.9946666666667,233.4485816163732,Candle,No,,,,
Northern Province,Burera,228,Rural,16,Ordinary HH,238.9946666666667,233.4485816163732,Gasoline,No,,,,
Northern Province,Burera,228,Rural,16,Ordinary HH,238.9946666666667,233.4485816163732,Biogas,No,,,,
Northern Province,Burera,228,Rural,17,Ordinary HH,2240.575,2258.418694182271,Candle,No,,,,
Northern Province,Burera,228,Rural,17,Ordinary HH,2240.575,2258.418694182271,Kerosene,No,,,,
Northern Province,Burera,228,Rural,17,Ordinary HH,2240.575,2258.418694182271,Paraffin,No,,,,
Northern Province,Burera,228,Rural,17,Ordinary HH,2240.575,2258.418694182271,Diesel,No,,,,
Northern Province,Burera,228,Rural,17,Ordinary HH,2240.575,2258.418694182271,Another fuel-based lamp,No,,,,
Northern Province,Burera,228,Rural,17,Ordinary HH,2240.575,2258.418694182271,Biogas,No,,,,
Northern Province,Burera,228,Rural,18,Ordinary HH,2240.575,2258.418694182271,Diesel,No,,,,
Northern Province,Burera,228,Rural,18,Ordinary HH,2240.575,2258.418694182271,Candle,No,,,,
Northern Province,Burera,228,Rural,18,Ordinary HH,2240.575,2258.418694182271,Biogas,No,,,,
Northern Province,Burera,228,Rural,18,Ordinary HH,2240.575,2258.418694182271,Another fuel-based lamp,No,,,,
Northern Province,Burera,228,Rural,18,Ordinary HH,2240.575,2258.418694182271,Gasoline,No,,,,
Northern Province,Burera,228,Rural,18,Ordinary HH,2240.575,2258.418694182271,Kerosene,No,,,,
Northern Province,Gicumbi,229,Urban,1,Ordinary HH,28.85293684210526,24.4572211501681,Kerosene,No,,,,
Northern Province,Gicumbi,229,Urban,1,Ordinary HH,28.85293684210526,24.4572211501681,Biogas,No,,,,
Northern Province,Gicumbi,229,Urban,1,Ordinary HH,28.85293684210526,24.4572211501681,Diesel,No,,,,
Northern Province,Gicumbi,229,Urban,1,Ordinary HH,28.85293684210526,24.4572211501681,Another fuel-based lamp,No,,,,
Northern Province,Gicumbi,229,Urban,1,Ordinary HH,28.85293684210526,24.4572211501681,Paraffin,No,,,,
Northern Province,Gicumbi,229,Urban,1,Ordinary HH,28.85293684210526,24.4572211501681,Candle,Yes,6,2,200,
Northern Province,Gicumbi,229,Urban,2,Ordinary HH,274.1028999999999,288.8618144803515,Kerosene,No,,,,
Northern Province,Gicumbi,229,Urban,2,Ordinary HH,274.1028999999999,288.8618144803515,Candle,No,,,,
Northern Province,Gicumbi,229,Urban,2,Ordinary HH,274.1028999999999,288.8618144803515,Another fuel-based lamp,No,,,,
Northern Province,Gicumbi,229,Urban,2,Ordinary HH,274.1028999999999,288.8618144803515,Paraffin,No,,,,
Northern Province,Gicumbi,229,Urban,2,Ordinary HH,274.1028999999999,288.8618144803515,Biogas,No,,,,
Northern Province,Gicumbi,229,Urban,2,Ordinary HH,274.1028999999999,288.8618144803515,Diesel,No,,,,
Northern Province,Gicumbi,229,Urban,3,Ordinary HH,28.85293684210526,24.4572211501681,Biogas,No,,,,
Northern Province,Gicumbi,229,Urban,3,Ordinary HH,28.85293684210526,24.4572211501681,Kerosene,No,,,,
Northern Province,Gicumbi,229,Urban,3,Ordinary HH,28.85293684210526,24.4572211501681,Paraffin,No,,,,
Northern Province,Gicumbi,229,Urban,3,Ordinary HH,28.85293684210526,24.4572211501681,Another fuel-based lamp,No,,,,
Northern Province,Gicumbi,229,Urban,3,Ordinary HH,28.85293684210526,24.4572211501681,Gasoline,No,,,,
Northern Province,Gicumbi,229,Urban,3,Ordinary HH,28.85293684210526,24.4572211501681,Candle,No,,,,
Northern Province,Gicumbi,229,Urban,4,Ordinary HH,274.1028999999999,288.8618144803515,Kerosene,No,,,,
Northern Province,Gicumbi,229,Urban,4,Ordinary HH,274.1028999999999,288.8618144803515,Candle,No,,,,
Northern Province,Gicumbi,229,Urban,4,Ordinary HH,274.1028999999999,288.8618144803515,Biogas,No,,,,
Northern Province,Gicumbi,229,Urban,4,Ordinary HH,274.1028999999999,288.8618144803515,Paraffin,No,,,,
